True Wavelength,Predicted Wavelength,Sensor,Absolute Error,Relative Error (%),Trial
1000.0,984.4049285050833,P_IR1xP,15.595071494916738,1.559507149491674,5
1000.0,1008.1043102131848,P_IR1xP,8.104310213184817,0.8104310213184817,6
1000.0,1047.3792146196627,P_IR1xP,47.37921461966266,4.737921461966266,7
1000.0,973.7545464871357,P_IR1xP,26.245453512864287,2.6245453512864287,8
1000.0,991.0624162717183,P_IR1xP,8.937583728281652,0.8937583728281653,9
1000.0,996.1068410602704,P_IR1xP,3.893158939729574,0.3893158939729574,10
1000.0,959.6953158323009,P_IR1xP,40.304684167699065,4.0304684167699065,11
1000.0,987.0455529568065,P_IR1xP,12.954447043193454,1.2954447043193456,12
1000.0,1062.0866668203003,P_IR1xP,62.08666682030025,6.208666682030025,13
1000.0,964.703100100854,P_IR1xP,35.296899899145956,3.529689989914596,14
1000.0,823.6546888116225,P_IR2,176.34531118837754,17.634531118837753,0
1000.0,1061.8807711843444,P_IR2,61.88077118434444,6.188077118434443,1
1000.0,1058.0872180250688,P_IR2,58.08721802506875,5.8087218025068745,2
1000.0,965.9065419133426,P_IR2,34.09345808665739,3.409345808665739,3
1000.0,986.2794652665256,P_IR2,13.720534733474437,1.3720534733474437,4
1000.0,1030.1452083756603,P_IR2,30.14520837566033,3.014520837566033,5
1000.0,907.9147137882281,P_IR2,92.08528621177186,9.208528621177186,6
1000.0,971.9378460173464,P_IR2,28.062153982653626,2.806215398265363,7
1000.0,993.2608623260464,P_IR2,6.7391376739535644,0.6739137673953564,8
1000.0,969.3611543561196,P_IR2,30.63884564388036,3.063884564388036,9
1000.0,989.6807777021718,P_IR2,10.319222297828219,1.0319222297828219,10
1000.0,1038.466670038408,P_IR2,38.46667003840798,3.846667003840799,11
1000.0,981.7688452063425,P_IR2,18.231154793657538,1.8231154793657538,12
1000.0,883.4980422741875,P_IR2,116.50195772581253,11.650195772581252,13
1000.0,955.183986332431,P_IR2,44.816013667568996,4.4816013667569,14
1000.0,986.5318794000401,P_UV,13.468120599959889,1.346812059995989,0
1000.0,962.6057615849584,P_UV,37.39423841504163,3.7394238415041627,1
1000.0,980.8434508116326,P_UV,19.15654918836742,1.915654918836742,2
1000.0,997.4818981637143,P_UV,2.518101836285723,0.2518101836285723,3
1000.0,970.9065000133945,P_UV,29.09349998660548,2.9093499986605478,4
1000.0,982.1436309944588,P_UV,17.856369005541183,1.7856369005541182,5
1000.0,979.5428669238279,P_UV,20.457133076172113,2.0457133076172114,6
1000.0,995.8114275408407,P_UV,4.188572459159332,0.4188572459159332,7
1000.0,1013.8929252281497,P_UV,13.892925228149693,1.3892925228149693,8
1000.0,980.873103983098,P_UV,19.126896016902037,1.9126896016902035,9
1000.0,991.8385427504487,P_UV,8.16145724955129,0.8161457249551289,10
1000.0,972.2952779383305,P_UV,27.704722061669486,2.7704722061669487,11
1000.0,997.8288917788467,P_UV,2.171108221153304,0.21711082211533037,12
1000.0,996.3048440387387,P_UV,3.695155961261321,0.3695155961261321,13
1000.0,980.820308603727,P_UV,19.17969139627303,1.9179691396273026,14
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,0
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,1
1000.0,857.8494394883847,C_UV,142.15056051161525,14.215056051161525,2
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,3
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,4
1000.0,869.3574868873653,C_UV,130.64251311263467,13.064251311263467,5
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,6
1000.0,840.191197246042,C_UV,159.80880275395805,15.980880275395803,7
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,8
1000.0,975.8939026158505,C_UV,24.106097384149507,2.4106097384149505,9
1000.0,965.971432349455,C_UV,34.02856765054503,3.402856765054503,10
1000.0,879.6919382395656,C_UV,120.30806176043438,12.03080617604344,11
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,12
1000.0,983.0598122920928,C_UV,16.94018770790717,1.6940187707907168,13
1000.0,813.2718244156002,C_UV,186.72817558439976,18.672817558439977,14
1000.0,924.0878311700484,C_VISG,75.91216882995161,7.591216882995161,0
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,1
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,2
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,3
1000.0,860.9356406033912,C_VISG,139.06435939660878,13.906435939660877,4
1000.0,950.2223922580077,C_VISG,49.777607741992256,4.977760774199226,5
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,6
1000.0,948.7723221455237,C_VISG,51.22767785447627,5.122767785447627,7
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,8
1000.0,960.8414539182604,C_VISG,39.15854608173959,3.915854608173959,9
1000.0,918.3429121357935,C_VISG,81.65708786420646,8.165708786420646,10
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,11
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,12
1000.0,983.0598122920928,C_VISG,16.94018770790717,1.6940187707907168,13
1000.0,925.822821817506,C_VISG,74.177178182494,7.4177178182494,14
1000.0,967.2871662471025,C_VISB,32.712833752897495,3.27128337528975,0
1000.0,976.8527946674205,C_VISB,23.14720533257946,2.314720533257946,1
1000.0,983.0598122920928,C_VISB,16.94018770790717,1.6940187707907168,2
1000.0,983.0598122920928,C_VISB,16.94018770790717,1.6940187707907168,3
1000.0,983.0598122920928,C_VISB,16.94018770790717,1.6940187707907168,4
1000.0,969.1084312514787,C_VISB,30.89156874852131,3.0891568748521308,5
1000.0,956.8486755054826,C_VISB,43.15132449451744,4.315132449451744,6
1000.0,983.0598122920928,C_VISB,16.94018770790717,1.6940187707907168,7
1000.0,979.9894687539816,C_VISB,20.010531246018445,2.0010531246018446,8
1000.0,982.0178897708716,C_VISB,17.982110229128352,1.798211022912835,9
1000.0,972.028248089094,C_VISB,27.97175191090605,2.7971751910906053,10
1000.0,983.0598122920928,C_VISB,16.94018770790717,1.6940187707907168,11
1000.0,983.0598122920928,C_VISB,16.94018770790717,1.6940187707907168,12
1000.0,967.6709875590827,C_VISB,32.32901244091727,3.2329012440917264,13
1000.0,967.2621817171571,C_VISB,32.73781828284291,3.273781828284291,14
1000.0,985.0805005118319,C_VISR,14.919499488168071,1.491949948816807,0
1000.0,984.5002954684993,C_VISR,15.499704531500697,1.5499704531500698,1
1000.0,983.295793888727,C_VISR,16.704206111273038,1.670420611127304,2
1000.0,983.4681855462647,C_VISR,16.53181445373525,1.653181445373525,3
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,4
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,5
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,6
1000.0,983.9154152658942,C_VISR,16.08458473410576,1.6084584734105762,7
1000.0,985.1642778826114,C_VISR,14.835722117388627,1.4835722117388628,8
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,9
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,10
1000.0,983.4841702834777,C_VISR,16.515829716522262,1.6515829716522261,11
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,12
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,13
1000.0,983.0598122920928,C_VISR,16.94018770790717,1.6940187707907168,14
1250.0,1205.64286253072,P_IR1,44.357137469279905,3.5485709975423925,0
1250.0,1246.0096784898467,P_IR1,3.990321510153308,0.31922572081226464,1
1250.0,1246.0096784898467,P_IR1,3.990321510153308,0.31922572081226464,2
1250.0,1157.012208986783,P_IR1,92.98779101321702,7.439023281057362,3
1250.0,1220.177844518295,P_IR1,29.822155481705067,2.385772438536405,4
1250.0,1246.0096784898467,P_IR1,3.990321510153308,0.31922572081226464,5
1250.0,1246.0096784898467,P_IR1,3.990321510153308,0.31922572081226464,6
1250.0,1170.6392502089946,P_IR1,79.36074979100545,6.348859983280436,7
1250.0,1232.1419771870592,P_IR1,17.858022812940817,1.4286418250352655,8
1250.0,1218.6933027064267,P_IR1,31.30669729357328,2.5045357834858626,9
1250.0,1224.6059210222506,P_IR1,25.39407897774936,2.031526318219949,10
1250.0,1090.2311589759315,P_IR1,159.76884102406848,12.781507281925478,11
1250.0,1200.6934341316348,P_IR1,49.30656586836517,3.9445252694692137,12
1250.0,1246.0096784898467,P_IR1,3.990321510153308,0.31922572081226464,13
1250.0,1246.0096784898467,P_IR1,3.990321510153308,0.31922572081226464,14
1250.0,1261.893674699974,P_IR1xP,11.893674699974099,0.951493975997928,0
1250.0,1281.0584604971796,P_IR1xP,31.058460497179567,2.484676839774365,1
1250.0,1271.261569952518,P_IR1xP,21.261569952517902,1.7009255962014322,2
1250.0,1225.81996339052,P_IR1xP,24.180036609480112,1.934402928758409,3
1250.0,1233.6335166490824,P_IR1xP,16.366483350917633,1.3093186680734106,4
1250.0,1252.8251552227302,P_IR1xP,2.8251552227302454,0.22601241781841963,5
1250.0,1226.8806271528804,P_IR1xP,23.11937284711962,1.8495498277695694,6
1250.0,1263.819159402878,P_IR1xP,13.819159402878086,1.105532752230247,7
1250.0,1241.656284547319,P_IR1xP,8.343715452680954,0.6674972362144762,8
1250.0,1264.2346056244292,P_IR1xP,14.23460562442915,1.138768449954332,9
1250.0,1267.0189579977562,P_IR1xP,17.01895799775616,1.361516639820493,10
1250.0,1296.9614854881247,P_IR1xP,46.96148548812471,3.756918839049977,11
1250.0,1217.3334679519594,P_IR1xP,32.66653204804061,2.6133225638432487,12
1250.0,1224.215577204788,P_IR1xP,25.784422795212095,2.0627538236169674,13
1250.0,1222.6962662595208,P_IR1xP,27.303733740479174,2.184298699238334,14
1250.0,1152.3734922897609,P_IR2,97.62650771023914,7.810120616819131,0
1250.0,1248.3100707086965,P_IR2,1.6899292913035424,0.1351943433042834,1
1250.0,1271.865886244018,P_IR2,21.86588624401793,1.7492708995214343,2
1250.0,1242.9958421078354,P_IR2,7.004157892164585,0.5603326313731668,3
1250.0,1268.9620514345331,P_IR2,18.962051434533123,1.5169641147626498,4
1250.0,1169.2129182996198,P_IR2,80.78708170038021,6.462966536030416,5
1250.0,1311.8964228793454,P_IR2,61.89642287934544,4.951713830347635,6
1250.0,1255.178902162536,P_IR2,5.1789021625359055,0.4143121730028725,7
1250.0,1336.5547051623696,P_IR2,86.5547051623696,6.9243764129895675,8
1250.0,1372.2607989002574,P_IR2,122.26079890025744,9.780863912020596,9
1250.0,1235.3876851691107,P_IR2,14.612314830889318,1.1689851864711454,10
1250.0,1243.1507518986703,P_IR2,6.849248101329749,0.54793984810638,11
1250.0,1521.756010506077,P_IR2,271.756010506077,21.74048084048616,12
1250.0,1205.4474477077213,P_IR2,44.55255229227873,3.564204183382299,13
1250.0,1255.19175313309,P_IR2,5.19175313309006,0.4153402506472048,14
1250.0,1246.0096784898467,P_UV,3.990321510153308,0.31922572081226464,0
1250.0,1246.0096784898467,P_UV,3.990321510153308,0.31922572081226464,1
1250.0,1247.368329169359,P_UV,2.631670830641042,0.21053366645128335,2
1250.0,1246.0096784898467,P_UV,3.990321510153308,0.31922572081226464,3
1250.0,1246.7654495678917,P_UV,3.2345504321083354,0.2587640345686668,4
1250.0,1246.0096784898467,P_UV,3.990321510153308,0.31922572081226464,5
1250.0,1253.0494804317875,P_UV,3.049480431787515,0.2439584345430012,6
1250.0,1246.0096784898467,P_UV,3.990321510153308,0.31922572081226464,7
1250.0,1246.0096784898467,P_UV,3.990321510153308,0.31922572081226464,8
1250.0,1252.8949412649024,P_UV,2.8949412649024,0.231595301192192,9
1250.0,1249.1363042326911,P_UV,0.8636957673088546,0.06909566138470837,10
1250.0,1252.8661514254843,P_UV,2.866151425484304,0.22929211403874433,11
1250.0,1258.8192393820357,P_UV,8.819239382035676,0.705539150562854,12
1250.0,1253.256669297969,P_UV,3.2566692979689833,0.26053354383751864,13
1250.0,1250.418907044365,P_UV,0.4189070443649143,0.033512563549193145,14
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,0
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,1
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,2
1250.0,1138.3999701133835,C_UV,111.60002988661654,8.928002390929324,3
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,4
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,5
1250.0,1240.0730690103258,C_UV,9.926930989674247,0.7941544791739398,6
1250.0,1104.0159367431945,C_UV,145.98406325680548,11.678725060544439,7
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,8
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,9
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,10
1250.0,1217.315221048265,C_UV,32.6847789517351,2.6147823161388075,11
1250.0,1201.8054245339185,C_UV,48.19457546608146,3.8555660372865166,12
1250.0,1140.819844057139,C_UV,109.18015594286089,8.73441247542887,13
1250.0,1246.0096784898467,C_UV,3.990321510153308,0.31922572081226464,14
1250.0,1144.4494145739054,C_VISG,105.55058542609459,8.444046834087567,0
1250.0,1246.0096784898467,C_VISG,3.990321510153308,0.31922572081226464,1
1250.0,1192.7837495065824,C_VISG,57.21625049341765,4.577300039473411,2
1250.0,1246.0096784898467,C_VISG,3.990321510153308,0.31922572081226464,3
1250.0,1167.089546522737,C_VISG,82.91045347726299,6.632836278181039,4
1250.0,1246.0096784898467,C_VISG,3.990321510153308,0.31922572081226464,5
1250.0,1186.4372074858168,C_VISG,63.56279251418323,5.0850234011346584,6
1250.0,1200.6269473384268,C_VISG,49.37305266157318,3.949844212925855,7
1250.0,1199.9253568255535,C_VISG,50.074643174446464,4.005971453955717,8
1250.0,1246.0096784898467,C_VISG,3.990321510153308,0.31922572081226464,9
1250.0,1246.0096784898467,C_VISG,3.990321510153308,0.31922572081226464,10
1250.0,1240.2630041359594,C_VISG,9.736995864040637,0.7789596691232509,11
1250.0,1246.0096784898467,C_VISG,3.990321510153308,0.31922572081226464,12
1250.0,1235.8629058162037,C_VISG,14.137094183796307,1.1309675347037047,13
1250.0,1204.9056248126365,C_VISG,45.09437518736354,3.607550014989083,14
1250.0,1252.8400691564432,C_VISB,2.840069156443178,0.22720553251545425,0
1250.0,1245.8724841853518,C_VISB,4.127515814648177,0.33020126517185416,1
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,2
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,3
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,4
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,5
1250.0,1247.1824461921078,C_VISB,2.817553807892182,0.2254043046313745,6
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,7
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,8
1250.0,1247.3691090577609,C_VISB,2.630890942239148,0.21047127537913182,9
1250.0,1245.9069994739496,C_VISB,4.093000526050446,0.32744004208403565,10
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,11
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,12
1250.0,1252.5353064994367,C_VISB,2.5353064994367287,0.20282451995493828,13
1250.0,1246.0096784898467,C_VISB,3.990321510153308,0.31922572081226464,14
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,0
1250.0,1251.3864025508904,C_VISR,1.3864025508903524,0.11091220407122818,1
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,2
1250.0,1246.9148481609932,C_VISR,3.0851518390068122,0.246812147120545,3
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,4
1250.0,1249.3138749816826,C_VISR,0.6861250183173979,0.05489000146539183,5
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,6
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,7
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,8
1250.0,1256.359008523889,C_VISR,6.359008523889088,0.5087206819111271,9
1250.0,1259.0472110026133,C_VISR,9.047211002613267,0.7237768802090614,10
1250.0,1257.9156046679916,C_VISR,7.915604667991602,0.6332483734393282,11
1250.0,1265.3336387041054,C_VISR,15.333638704105397,1.2266910963284317,12
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,13
1250.0,1246.0096784898467,C_VISR,3.990321510153308,0.31922572081226464,14
1500.0,1362.5734164092405,P_IR1,137.4265835907595,9.161772239383966,0
1500.0,1447.6670599907034,P_IR1,52.332940009296635,3.4888626672864422,1
1500.0,1351.0384023828472,P_IR1,148.96159761715285,9.930773174476856,2
1500.0,1440.7599637253809,P_IR1,59.240036274619115,3.9493357516412746,3
1500.0,1402.6900942058335,P_IR1,97.30990579416653,6.487327052944434,4
1500.0,1469.684278115772,P_IR1,30.31572188422797,2.021048125615198,5
1500.0,1469.684278115772,P_IR1,30.31572188422797,2.021048125615198,6
1500.0,1340.041046259182,P_IR1,159.95895374081806,10.663930249387871,7
1500.0,1469.684278115772,P_IR1,30.31572188422797,2.021048125615198,8
1500.0,1444.970759842827,P_IR1,55.029240157173035,3.6686160104782024,9
1500.0,1407.3856042240313,P_IR1,92.61439577596866,6.174293051731244,10
1500.0,1469.684278115772,P_IR1,30.31572188422797,2.021048125615198,11
1500.0,1448.8899721868336,P_IR1,51.110027813166425,3.407335187544428,12
1500.0,1469.684278115772,P_IR1,30.31572188422797,2.021048125615198,13
1500.0,1469.684278115772,P_IR1,30.31572188422797,2.021048125615198,14
1500.0,1458.2489748112123,P_IR1xP,41.75102518878771,2.783401679252514,0
1500.0,1401.2499931016032,P_IR1xP,98.7500068983968,6.583333793226453,1
1500.0,1438.6325991277283,P_IR1xP,61.36740087227167,4.091160058151445,2
1500.0,1516.7408941786741,P_IR1xP,16.740894178674125,1.1160596119116084,3
1500.0,1474.5111218434258,P_IR1xP,25.488878156574174,1.6992585437716115,4
1500.0,1417.8872563358386,P_IR1xP,82.11274366416137,5.474182910944092,5
1500.0,1524.5518337811939,P_IR1xP,24.551833781193864,1.6367889187462576,6
1500.0,1540.1521720725145,P_IR1xP,40.15217207251453,2.6768114715009688,7
1500.0,1500.1208107525056,P_IR1xP,0.1208107525055766,0.00805405016703844,8
1500.0,1406.5887423091865,P_IR1xP,93.4112576908135,6.227417179387567,9
1500.0,1558.2895393910285,P_IR1xP,58.289539391028484,3.8859692927352323,10
1500.0,1372.786111682997,P_IR1xP,127.21388831700301,8.4809258878002,11
1500.0,1470.113054943189,P_IR1xP,29.8869450568111,1.9924630037874067,12
1500.0,1488.079374673823,P_IR1xP,11.92062532617706,0.7947083550784707,13
1500.0,1487.3147140338604,P_IR1xP,12.685285966139645,0.8456857310759763,14
1500.0,1370.5473353652133,P_IR2,129.45266463478674,8.630177642319117,0
1500.0,1502.9357765678703,P_IR2,2.9357765678703345,0.1957184378580223,1
1500.0,1368.2769650003281,P_IR2,131.72303499967188,8.781535666644793,2
1500.0,1266.5081168403876,P_IR2,233.49188315961237,15.566125543974158,3
1500.0,1558.1053405869616,P_IR2,58.105340586961574,3.873689372464105,4
1500.0,1441.6619998727854,P_IR2,58.33800012721463,3.8892000084809752,5
1500.0,1295.1012971532084,P_IR2,204.8987028467916,13.65991352311944,6
1500.0,1676.3510287136426,P_IR2,176.35102871364256,11.75673524757617,7
1500.0,1242.9192850674933,P_IR2,257.0807149325067,17.138714328833778,8
1500.0,1581.5485722317235,P_IR2,81.54857223172348,5.436571482114899,9
1500.0,1675.184409012751,P_IR2,175.18440901275108,11.678960600850072,10
1500.0,1457.169458300023,P_IR2,42.83054169997695,2.85536944666513,11
1500.0,1448.113538424278,P_IR2,51.886461575722024,3.4590974383814683,12
1500.0,1843.7479596851385,P_IR2,343.74795968513854,22.916530645675902,13
1500.0,1391.6070332590684,P_IR2,108.39296674093157,7.226197782728772,14
1500.0,1471.9166774080838,P_UV,28.083322591916158,1.8722215061277439,0
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,1
1500.0,1455.3424480289432,P_UV,44.65755197105682,2.977170131403788,2
1500.0,1471.6908297367518,P_UV,28.309170263248234,1.8872780175498822,3
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,4
1500.0,1472.3341404019131,P_UV,27.665859598086854,1.844390639872457,5
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,6
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,7
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,8
1500.0,1471.5530001131094,P_UV,28.44699988689058,1.8964666591260386,9
1500.0,1464.8117072488515,P_UV,35.18829275114854,2.3458861834099025,10
1500.0,1472.543318983275,P_UV,27.456681016725042,1.8304454011150026,11
1500.0,1465.1063582784568,P_UV,34.89364172154319,2.3262427814362128,12
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,13
1500.0,1469.684278115772,P_UV,30.31572188422797,2.021048125615198,14
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,0
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,1
1500.0,1347.8759410081261,C_UV,152.12405899187388,10.141603932791591,2
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,3
1500.0,1272.2886558669643,C_UV,227.7113441330357,15.180756275535714,4
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,5
1500.0,1437.3531592143797,C_UV,62.64684078562027,4.176456052374684,6
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,7
1500.0,1449.3398126035938,C_UV,50.66018739640617,3.3773458264270784,8
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,9
1500.0,1212.713694538055,C_UV,287.28630546194495,19.152420364129664,10
1500.0,1233.0365901135633,C_UV,266.9634098864367,17.79756065909578,11
1500.0,1330.7272399444869,C_UV,169.27276005551312,11.284850670367542,12
1500.0,1286.374007271786,C_UV,213.625992728214,14.241732848547601,13
1500.0,1469.684278115772,C_UV,30.31572188422797,2.021048125615198,14
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,0
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,1
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,2
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,3
1500.0,1456.7265921944581,C_VISG,43.273407805541865,2.884893853702791,4
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,5
1500.0,1358.0307575685074,C_VISG,141.9692424314926,9.464616162099507,6
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,7
1500.0,1425.1398956108399,C_VISG,74.86010438916014,4.99067362594401,8
1500.0,1420.8612295400067,C_VISG,79.13877045999334,5.275918030666222,9
1500.0,1469.684278115772,C_VISG,30.31572188422797,2.021048125615198,10
1500.0,1412.1236256391778,C_VISG,87.87637436082218,5.858424957388145,11
1500.0,1463.0636794826198,C_VISG,36.93632051738018,2.4624213678253457,12
1500.0,1363.8636456724284,C_VISG,136.13635432757155,9.075756955171437,13
1500.0,1403.249099479203,C_VISG,96.7509005207969,6.450060034719794,14
1500.0,1467.1096400177678,C_VISB,32.89035998223221,2.1926906654821474,0
1500.0,1457.7975922204982,C_VISB,42.202407779501755,2.8134938519667836,1
1500.0,1465.7429997143329,C_VISB,34.25700028566712,2.2838000190444743,2
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,3
1500.0,1468.5650991341079,C_VISB,31.434900865892132,2.095660057726142,4
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,5
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,6
1500.0,1467.5132347305591,C_VISB,32.486765269440866,2.1657843512960575,7
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,8
1500.0,1457.5926487084942,C_VISB,42.40735129150585,2.8271567527670562,9
1500.0,1464.1425812484074,C_VISB,35.857418751592604,2.3904945834395073,10
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,11
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,12
1500.0,1469.684278115772,C_VISB,30.31572188422797,2.021048125615198,13
1500.0,1459.5008522459007,C_VISB,40.49914775409934,2.6999431836066226,14
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,0
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,1
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,2
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,3
1500.0,1473.4792011492125,C_VISR,26.520798850787514,1.7680532567191678,4
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,5
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,6
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,7
1500.0,1481.618850368309,C_VISR,18.38114963169096,1.225409975446064,8
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,9
1500.0,1470.2965224550271,C_VISR,29.703477544972884,1.9802318363315257,10
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,11
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,12
1500.0,1469.684278115772,C_VISR,30.31572188422797,2.021048125615198,13
1500.0,1478.0069908851315,C_VISR,21.993009114868528,1.466200607657902,14
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,0
1750.0,1823.055041758596,P_IR1,73.05504175859596,4.174573814776912,1
1750.0,1771.696619103328,P_IR1,21.696619103327976,1.2398068059044558,2
1750.0,1740.1081234351898,P_IR1,9.891876564810218,0.5652500894177267,3
1750.0,1735.850641355762,P_IR1,14.149358644237964,0.8085347796707408,4
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,5
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,6
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,7
1750.0,1819.0041619160313,P_IR1,69.00416191603131,3.94309496663036,8
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,9
1750.0,1802.4637120034993,P_IR1,52.46371200349927,2.997926400199958,10
1750.0,1804.9914570708152,P_IR1,54.99145707081516,3.1423689754751516,11
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,12
1750.0,1837.4274733993739,P_IR1,87.42747339937387,4.995855622821364,13
1750.0,1858.6862697921747,P_IR1,108.6862697921747,6.210643988124268,14
1750.0,1887.341331801828,P_IR1xP,137.3413318018279,7.848076102961595,0
1750.0,2058.738395887433,P_IR1xP,308.73839588743294,17.642194050710454,1
1750.0,1883.6401328682146,P_IR1xP,133.64013286821455,7.6365790210408315,2
1750.0,1899.4368525090595,P_IR1xP,149.43685250905946,8.539248714803398,3
1750.0,1935.3027459261673,P_IR1xP,185.3027459261673,10.58872833863813,4
1750.0,1925.5119104418889,P_IR1xP,175.51191044188886,10.029252025250791,5
1750.0,1871.6300332171704,P_IR1xP,121.63003321717042,6.950287612409739,6
1750.0,1902.485125446892,P_IR1xP,152.48512544689197,8.713435739822398,7
1750.0,1864.0069446614375,P_IR1xP,114.0069446614375,6.514682552082143,8
1750.0,1895.3815410095156,P_IR1xP,145.38154100951556,8.307516629115174,9
1750.0,1860.62422039024,P_IR1xP,110.62422039024,6.321384022299428,10
